Dauer (s);MFC-1 (mln/min);MFC-2 (mln/min);MFC-3 (mln/min);MFC-4 (mln/min);MFC-5 (mln/min);MFC-6 (mln/min);MFC-7 (mln/min);MFC-8 (mln/min);TIC-1 (°C);TIC-2 (°C);TIC-3 (°C);TIC-4 (°C);TIR-1 (°C);TIR-2 (°C);HIR-1 (°C);PIR-1 (bar)
10490;0.00;105.01;0.00;105.03;0.00;0.00;59.04;17.23;35.02;180.02;849.86;179.87;879.00;869.41;80.23;0.52
10495;0.00;105.00;0.00;105.03;0.00;0.00;59.05;17.27;35.01;180.01;850.35;179.91;879.40;869.68;80.23;0.56
10500;0.00;105.21;0.00;104.92;0.00;0.00;59.01;17.22;35.02;179.99;850.93;179.95;879.66;869.91;80.23;0.52
10505;0.00;105.02;0.00;105.00;0.00;0.00;59.02;17.19;35.02;179.97;850.18;180.05;879.38;869.92;80.23;0.51
10510;0.00;105.02;0.00;105.02;0.00;0.00;59.03;17.22;35.02;179.96;849.44;180.09;878.97;869.47;80.23;0.53
10515;0.00;104.77;0.00;105.12;0.00;0.00;58.98;17.23;35.02;179.96;849.33;180.13;878.72;869.28;80.23;0.53
10520;0.00;105.00;0.00;105.01;0.00;0.00;59.01;17.23;35.02;179.97;850.05;180.16;878.78;869.29;80.23;0.53
10525;0.00;105.02;0.00;105.04;0.00;0.00;59.03;17.25;35.02;179.99;850.55;180.18;879.37;869.46;80.23;0.54
10530;0.00;105.24;0.00;104.90;0.00;0.00;58.99;17.20;35.02;179.99;850.89;180.17;879.54;869.80;80.23;0.50
10535;0.00;105.05;0.00;104.99;0.00;0.00;59.02;17.27;35.03;179.99;850.46;180.14;879.43;869.75;80.24;0.52
10540;0.00;105.01;0.00;104.99;0.00;0.00;59.04;17.22;35.02;179.98;849.26;180.06;879.08;869.52;80.24;0.55
10545;0.00;104.84;0.00;105.09;0.00;0.00;58.99;17.23;35.03;179.97;849.39;180.01;878.64;869.18;80.24;0.57
10550;0.00;105.01;0.00;105.03;0.00;0.00;59.02;17.22;35.02;179.97;849.74;179.96;878.85;869.28;80.24;0.54
10555;0.00;105.01;0.00;105.04;0.00;0.00;59.05;17.25;35.02;179.99;850.20;179.91;879.23;869.56;80.24;0.55
10560;0.00;105.25;0.00;104.87;0.00;0.00;58.98;17.19;35.03;180.01;850.72;179.85;879.52;869.80;80.24;0.56
10565;0.00;105.03;0.00;104.99;0.00;0.00;59.02;17.23;35.04;180.02;850.30;179.84;879.43;869.75;80.24;0.50
10570;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.23;35.03;180.02;849.63;179.84;879.06;869.52;80.24;0.56
10575;0.00;104.81;0.00;105.11;0.00;0.00;58.99;17.20;35.04;179.99;849.53;179.86;878.79;869.33;80.24;0.54
10580;0.00;104.99;0.00;105.01;0.00;0.00;59.01;17.23;35.03;179.97;849.96;179.93;879.11;869.32;80.24;0.53
10585;0.00;104.99;0.00;105.04;0.00;0.00;59.04;17.25;35.03;179.97;850.45;179.97;879.44;869.74;80.24;0.54
10590;0.00;105.19;0.00;104.92;0.00;0.00;59.00;17.22;35.03;179.97;850.98;180.02;879.69;869.92;80.24;0.51
10595;0.00;105.03;0.00;104.99;0.00;0.00;59.03;17.22;35.03;180.00;850.11;180.06;879.60;869.88;80.24;0.51
10600;0.00;105.03;0.00;105.00;0.00;0.00;59.02;17.23;35.04;180.01;849.33;180.14;878.81;869.36;80.24;0.54
10605;0.00;104.78;0.00;105.10;0.00;0.00;58.98;17.23;35.03;180.01;849.35;180.17;878.58;869.17;80.24;0.52
10610;0.00;104.98;0.00;105.03;0.00;0.00;59.02;17.23;35.03;179.97;849.67;180.19;878.68;869.20;80.24;0.53
10615;0.00;104.98;0.00;105.06;0.00;0.00;59.05;17.28;35.04;179.96;850.65;180.16;878.98;869.39;80.24;0.54
10620;0.00;105.23;0.00;104.91;0.00;0.00;59.01;17.23;35.05;179.96;850.77;180.13;879.46;869.73;80.24;0.57
10625;0.00;105.03;0.00;104.98;0.00;0.00;59.02;17.25;35.04;179.96;850.35;180.08;879.34;869.65;80.24;0.52
10630;0.00;105.01;0.00;105.00;0.00;0.00;59.01;17.20;35.05;179.98;849.79;180.03;879.01;869.44;80.24;0.56
10635;0.00;104.87;0.00;105.11;0.00;0.00;58.98;17.20;35.04;180.01;849.41;179.93;878.73;869.25;80.24;0.56
10640;0.00;105.01;0.00;105.02;0.00;0.00;59.03;17.22;35.05;180.02;849.82;179.88;879.01;869.40;80.24;0.52
10645;0.00;104.98;0.00;105.03;0.00;0.00;59.04;17.25;35.05;180.03;850.31;179.85;879.41;869.70;80.24;0.55
10650;0.00;105.21;0.00;104.92;0.00;0.00;58.99;17.23;35.05;180.01;850.70;179.82;879.73;869.96;80.24;0.53
10655;0.00;105.05;0.00;105.00;0.00;0.00;59.03;17.28;35.05;179.99;850.24;179.83;879.49;870.01;80.24;0.51
10660;0.00;105.05;0.00;104.99;0.00;0.00;59.03;17.25;35.05;179.97;849.47;179.85;879.06;869.56;80.24;0.56
10665;0.00;104.87;0.00;105.08;0.00;0.00;58.99;17.20;35.05;179.97;849.36;179.89;878.79;869.35;80.24;0.53
10670;0.00;104.99;0.00;105.01;0.00;0.00;59.02;17.23;35.05;179.98;850.06;179.93;878.82;869.33;80.24;0.53
10675;0.00;104.99;0.00;105.05;0.00;0.00;59.03;17.23;35.05;179.99;850.57;180.04;879.35;869.69;80.24;0.54
10680;0.00;105.25;0.00;104.90;0.00;0.00;58.97;17.20;35.06;179.99;850.91;180.10;879.52;869.77;80.24;0.50
10685;0.00;105.04;0.00;105.00;0.00;0.00;59.03;17.25;35.06;179.99;850.49;180.15;879.35;869.69;80.24;0.52
10690;0.00;105.03;0.00;105.01;0.00;0.00;59.01;17.28;35.06;179.98;849.24;180.23;878.97;869.41;80.24;0.55
10695;0.00;104.82;0.00;105.09;0.00;0.00;58.97;17.19;35.06;179.98;849.35;180.24;878.46;869.02;80.24;0.57
10700;0.00;105.01;0.00;105.01;0.00;0.00;59.03;17.23;35.06;179.98;849.70;180.24;878.64;869.12;80.24;0.54
10705;0.00;105.00;0.00;105.04;0.00;0.00;59.06;17.22;35.06;180.00;850.16;180.21;879.02;869.39;80.24;0.55
10710;0.00;105.21;0.00;104.94;0.00;0.00;58.98;17.20;35.07;179.99;850.70;180.11;879.44;869.68;80.24;0.56
10715;0.00;105.04;0.00;105.01;0.00;0.00;59.02;17.25;35.07;179.99;850.25;180.04;879.38;869.73;80.24;0.51
10720;0.00;105.02;0.00;104.99;0.00;0.00;59.03;17.25;35.07;179.99;849.61;179.99;879.07;869.51;80.24;0.56
10725;0.00;104.80;0.00;105.09;0.00;0.00;58.99;17.20;35.07;179.99;849.56;179.93;878.86;869.35;80.24;0.54
10730;0.00;105.01;0.00;104.99;0.00;0.00;59.03;17.23;35.07;179.99;850.00;179.83;879.19;869.38;80.24;0.53
10735;0.00;104.98;0.00;105.04;0.00;0.00;59.06;17.22;35.07;180.00;850.47;179.80;879.58;869.85;80.24;0.54
10740;0.00;105.19;0.00;104.92;0.00;0.00;59.01;17.23;35.06;180.01;851.00;179.78;879.80;870.01;80.24;0.51
10745;0.00;105.05;0.00;104.99;0.00;0.00;59.03;17.25;35.07;180.02;850.09;179.79;879.70;869.97;80.24;0.51
10750;0.00;105.02;0.00;104.99;0.00;0.00;59.03;17.22;35.07;180.02;849.33;179.85;878.87;869.73;80.24;0.54
10755;0.00;104.77;0.00;105.10;0.00;0.00;58.98;17.20;35.07;180.00;849.36;179.90;878.63;869.21;80.24;0.52
10760;0.00;104.98;0.00;105.03;0.00;0.00;59.02;17.28;35.07;179.98;849.68;179.96;878.72;869.23;80.24;0.53
10765;0.00;104.99;0.00;105.04;0.00;0.00;59.08;17.22;35.08;179.96;850.71;180.03;879.01;869.41;80.24;0.54
10770;0.00;105.22;0.00;104.90;0.00;0.00;58.99;17.19;35.08;179.96;850.79;180.14;879.46;869.73;80.24;0.57
10775;0.00;105.03;0.00;104.99;0.00;0.00;59.05;17.23;35.09;179.98;850.33;180.18;879.26;869.62;80.24;0.52
10780;0.00;105.03;0.00;105.01;0.00;0.00;59.02;17.20;35.08;180.02;849.72;180.21;878.94;869.40;80.24;0.56
10785;0.00;104.85;0.00;105.10;0.00;0.00;58.96;17.20;35.08;180.03;849.41;180.21;878.65;869.22;80.24;0.55
10790;0.00;104.99;0.00;105.00;0.00;0.00;59.02;17.23;35.08;180.03;849.83;180.19;879.01;869.42;80.24;0.52
10795;0.00;104.99;0.00;105.03;0.00;0.00;59.05;17.23;35.08;180.02;850.32;180.14;879.44;869.73;80.24;0.56
10800;0.00;105.25;0.00;104.92;0.00;0.00;58.99;17.22;35.08;180.00;850.94;180.09;879.77;869.98;80.24;0.52
10805;0.00;105.04;0.00;105.00;0.00;0.00;59.02;17.20;35.09;179.98;850.18;179.97;879.78;870.03;80.24;0.51
10810;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.25;35.09;179.97;849.41;179.91;879.13;869.62;80.24;0.53
10815;0.00;104.83;0.00;105.09;0.00;0.00;58.99;17.20;35.08;179.98;849.36;179.86;878.90;869.45;80.24;0.52
10820;0.00;104.98;0.00;105.03;0.00;0.00;59.03;17.20;35.09;180.02;850.13;179.82;879.00;869.46;80.24;0.53
10825;0.00;105.00;0.00;105.04;0.00;0.00;59.06;17.23;35.08;180.03;850.64;179.80;879.63;869.67;80.24;0.54
10830;0.00;105.20;0.00;104.92;0.00;0.00;58.98;17.22;35.09;180.04;850.93;179.81;879.72;869.97;80.24;0.57
10835;0.00;105.03;0.00;104.99;0.00;0.00;59.03;17.22;35.09;180.03;850.47;179.84;879.53;869.87;80.24;0.52
10840;0.00;105.00;0.00;105.00;0.00;0.00;59.03;17.20;35.09;179.99;849.26;179.88;879.11;869.56;80.24;0.55
10845;0.00;104.78;0.00;105.10;0.00;0.00;58.96;17.19;35.09;179.97;849.39;179.99;878.60;869.27;80.24;0.57
10850;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.23;35.09;179.97;849.76;180.05;878.79;869.26;80.23;0.54
10855;0.00;105.01;4.24;105.04;0.00;0.00;59.05;17.23;35.10;179.98;850.22;180.10;879.16;869.50;80.23;0.55
10860;0.00;105.13;0.39;104.92;0.00;0.00;58.99;17.17;35.09;180.03;850.66;180.15;879.50;869.75;80.23;0.54
10865;0.00;105.02;0.00;104.99;0.00;0.00;59.03;17.25;35.10;180.04;850.20;180.20;879.35;869.73;80.23;0.50
10870;0.00;105.04;0.00;104.98;0.00;0.00;59.04;17.19;35.10;180.03;849.48;180.21;879.03;869.51;80.23;0.56
10875;0.00;104.78;0.00;105.11;0.00;0.00;58.99;17.22;35.10;179.99;849.26;180.19;878.84;869.38;80.23;0.53
10880;0.00;105.00;0.00;105.01;0.00;0.00;59.01;17.20;35.10;179.97;849.99;180.12;878.95;869.41;80.23;0.53
10885;0.00;105.01;0.00;105.04;0.00;0.00;59.05;17.22;35.10;179.97;850.51;180.07;879.73;869.96;80.23;0.54
10890;0.00;105.22;0.00;104.91;0.00;0.00;58.99;17.23;35.10;179.97;850.97;180.02;879.93;870.14;80.23;0.51
10895;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.22;35.11;180.00;850.56;179.96;879.83;870.11;80.23;0.51
10900;0.00;105.01;0.00;105.01;0.00;0.00;59.04;17.22;35.10;180.01;849.33;179.86;879.46;869.86;80.23;0.54
10905;0.00;104.85;0.00;105.12;0.00;0.00;58.97;17.23;35.10;180.02;849.43;179.82;878.86;869.42;80.23;0.57
10910;0.00;105.00;0.00;105.03;0.00;0.00;59.03;17.19;35.11;180.01;849.78;179.81;878.97;869.45;80.23;0.53
10915;0.00;104.99;0.00;105.03;0.00;0.00;59.05;17.22;35.11;180.00;850.24;179.81;879.25;869.64;80.23;0.55
10920;0.00;105.23;0.00;104.91;0.00;0.00;58.99;17.19;35.11;179.98;850.75;179.86;879.54;869.82;80.23;0.57
10925;0.00;105.04;0.00;104.99;0.00;0.00;59.03;17.25;35.11;179.97;850.30;179.90;879.28;869.67;80.23;0.51
10930;0.00;105.02;0.00;104.99;0.00;0.00;59.03;17.22;35.11;179.98;849.61;179.96;878.84;869.39;80.23;0.56
10935;0.00;104.83;0.00;105.09;0.00;0.00;58.99;17.22;35.12;180.02;849.47;180.02;878.56;869.15;80.23;0.54
10940;0.00;104.98;0.00;105.01;0.00;0.00;59.02;17.22;35.12;180.04;849.90;180.11;878.87;869.11;80.23;0.53
10945;0.00;104.97;0.00;105.04;0.00;0.00;59.05;17.22;35.11;180.05;850.36;180.16;879.29;869.60;80.23;0.54
10950;0.00;105.28;0.00;104.88;0.00;0.00;58.97;17.20;35.12;180.04;850.91;180.18;879.58;869.81;80.23;0.51
10955;0.00;105.05;0.00;105.00;0.00;0.00;59.03;17.23;35.12;179.97;850.03;180.19;879.55;869.85;80.23;0.51
10960;0.00;104.99;0.00;104.99;0.00;0.00;59.02;17.19;35.12;179.96;849.29;180.16;878.95;869.70;80.23;0.54
10965;0.00;104.79;0.00;105.10;0.00;0.00;58.98;17.22;35.12;179.96;849.34;180.13;878.84;869.36;80.23;0.52
10970;0.00;104.99;0.00;105.01;0.00;0.00;59.02;17.22;35.13;180.00;849.69;180.09;879.01;869.45;80.23;0.53
10975;0.00;105.01;0.00;105.04;0.00;0.00;59.06;17.23;35.12;180.02;850.75;179.99;879.36;869.70;80.23;0.54
10980;0.00;105.20;0.00;104.92;0.00;0.00;58.96;17.16;35.12;180.04;850.85;179.93;879.81;870.05;80.23;0.57
10985;0.00;105.03;0.00;105.00;0.00;0.00;59.03;17.25;35.12;180.04;850.42;179.89;879.58;869.91;80.23;0.52
10990;0.00;105.02;0.00;105.01;0.00;0.00;59.03;17.20;35.13;179.99;849.82;179.87;879.18;869.64;80.23;0.56
10995;0.00;104.78;0.00;105.10;0.00;0.00;58.99;17.22;35.12;179.98;849.48;179.84;878.80;869.37;80.23;0.56
11000;0.00;105.01;0.00;105.01;0.00;0.00;59.01;17.22;35.12;179.96;849.88;179.85;878.96;869.40;80.23;0.52
11005;0.00;105.00;0.00;105.05;0.00;0.00;59.05;17.22;35.13;179.95;850.33;179.86;879.30;869.62;80.23;0.56
11010;0.00;105.21;0.00;104.91;0.00;0.00;58.98;17.22;35.13;179.99;850.93;179.90;879.55;869.81;80.24;0.52
11015;0.00;105.06;0.00;104.99;0.00;0.00;59.02;17.20;35.13;180.02;850.11;180.00;879.52;869.82;80.24;0.51
11020;0.00;105.00;0.00;105.00;0.00;0.00;59.03;17.23;35.13;180.03;849.36;180.04;878.85;869.37;80.24;0.53
11025;0.00;104.85;0.00;105.08;0.00;0.00;58.98;17.19;35.14;180.03;849.29;180.09;878.67;869.23;80.24;0.53
11030;0.00;104.97;0.00;105.03;0.00;0.00;59.03;17.22;35.13;180.00;850.05;180.12;878.78;869.28;80.24;0.53
11035;0.00;105.00;0.00;105.05;0.00;0.00;59.05;17.20;35.13;179.98;850.61;180.17;879.56;869.52;80.24;0.54
11040;0.00;105.25;0.00;104.90;0.00;0.00;58.98;17.25;35.13;179.97;850.87;180.18;879.74;869.99;80.24;0.57
11045;0.00;105.04;0.00;105.00;0.00;0.00;59.03;17.25;35.13;179.97;850.45;180.16;879.63;869.94;80.24;0.52
11050;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.23;35.14;180.01;849.28;180.14;879.28;869.71;80.24;0.55
11055;0.00;104.86;0.00;105.08;0.00;0.00;58.97;17.19;35.14;180.03;849.45;180.05;878.87;869.48;80.24;0.57
11060;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.23;35.14;180.03;849.85;180.01;879.07;869.52;80.24;0.54
11065;0.00;105.00;0.00;105.04;0.00;0.00;59.03;17.25;35.14;180.03;850.32;179.96;879.41;869.76;80.24;0.55
11070;0.00;105.25;0.00;104.90;0.00;0.00;58.99;17.14;35.14;180.01;850.72;179.91;879.72;869.96;80.24;0.53
11075;0.00;105.02;0.00;105.00;0.00;0.00;59.02;17.22;35.15;180.00;850.23;179.85;879.39;869.80;80.24;0.51
11080;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.19;35.14;179.99;849.47;179.86;878.98;869.49;80.24;0.56
11085;0.00;104.82;0.00;105.10;0.00;0.00;58.98;17.22;35.14;179.98;849.32;179.88;878.71;869.27;80.24;0.53
11090;0.00;104.98;0.00;105.02;0.00;0.00;59.01;17.23;35.15;180.00;850.03;179.95;878.77;869.28;80.24;0.53
11095;0.00;104.99;0.00;105.04;0.00;0.00;59.05;17.23;35.14;180.02;850.54;179.98;879.45;869.77;80.24;0.54
11100;0.00;105.27;0.00;104.87;0.00;0.00;58.97;17.19;35.15;180.03;850.95;180.02;879.67;869.92;80.24;0.50
11105;0.00;105.03;0.00;104.99;0.00;0.00;59.06;17.25;35.15;180.02;850.51;180.08;879.55;869.86;80.24;0.51
11110;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.20;35.14;180.01;849.29;180.15;879.21;869.64;80.24;0.55
11115;0.00;104.82;0.00;105.10;0.00;0.00;59.01;17.19;35.15;180.00;849.41;180.17;878.74;869.29;80.24;0.57
11120;0.00;105.00;0.00;105.01;0.00;0.00;59.05;17.23;35.15;180.02;849.78;180.17;878.95;869.39;80.24;0.54
11125;0.00;104.99;0.00;105.04;0.00;0.00;59.03;17.23;35.15;180.06;850.24;180.17;879.32;869.64;80.24;0.55
11130;0.00;105.22;0.00;104.93;0.00;0.00;58.93;17.19;35.16;180.06;850.74;180.15;879.61;869.87;80.24;0.56
11135;0.00;105.02;0.00;105.00;0.00;0.00;59.02;17.22;35.16;180.05;850.25;180.11;879.40;869.78;80.24;0.51
11140;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.20;35.17;180.02;849.58;180.07;879.00;869.50;80.24;0.56
11145;0.00;104.77;0.00;105.10;0.00;0.00;58.98;17.20;35.16;179.99;849.27;180.03;878.73;869.28;80.24;0.53
11150;0.00;104.98;0.00;105.01;0.00;0.00;59.03;17.22;35.15;179.99;849.96;179.95;879.05;869.28;80.24;0.53
11155;0.00;104.99;0.00;105.03;0.00;0.00;59.03;17.22;35.17;180.01;850.47;179.93;879.43;869.75;80.24;0.54
11160;0.00;105.22;0.00;104.91;0.00;0.00;58.99;17.22;35.16;180.03;850.96;179.91;879.68;869.92;80.24;0.51
11165;0.00;105.04;0.00;104.99;0.00;0.00;59.03;17.27;35.16;180.04;850.04;179.90;879.58;869.89;80.24;0.51
11170;0.00;105.01;0.00;105.01;0.00;0.00;59.03;17.22;35.17;180.04;849.30;179.92;878.88;869.69;80.24;0.54
11175;0.00;104.84;0.00;105.08;0.00;0.00;58.98;17.19;35.16;180.04;849.38;179.95;878.73;869.28;80.24;0.57
11180;0.00;105.00;0.00;105.01;0.00;0.00;59.03;17.19;35.17;180.03;849.75;179.97;878.87;869.35;80.24;0.53
11185;0.00;105.01;0.00;105.03;0.00;0.00;59.03;17.23;35.16;180.01;850.77;180.01;879.19;869.57;80.24;0.55
11190;0.00;105.26;0.00;104.89;0.00;0.00;58.97;17.20;35.17;180.00;850.80;180.07;879.58;869.80;80.24;0.57
11195;0.00;105.02;0.00;104.97;0.00;0.00;59.03;17.23;35.17;179.99;850.32;180.10;879.33;869.71;80.24;0.52
11200;0.00;105.03;0.00;105.00;0.00;0.00;59.04;17.22;35.17;179.99;849.66;180.12;878.92;869.43;80.24;0.56
11205;0.00;104.83;0.00;105.10;0.00;0.00;58.98;17.20;35.18;180.02;849.48;180.14;878.61;869.18;80.24;0.54
11210;0.00;104.99;0.00;105.02;0.00;0.00;59.02;17.22;35.17;180.03;849.86;180.14;878.85;869.29;80.24;0.52
11215;0.00;105.00;0.00;105.06;0.00;0.00;59.03;17.22;35.18;180.03;850.34;180.12;879.24;869.57;80.24;0.56
11220;0.00;105.20;0.00;104.92;0.00;0.00;58.97;17.20;35.18;180.04;850.91;180.10;879.52;869.78;80.24;0.51
11225;0.00;105.05;0.00;104.99;0.00;0.00;59.05;17.23;35.18;180.03;850.02;180.04;879.49;869.79;80.24;0.51
11230;0.00;105.01;0.00;104.99;0.00;0.00;59.05;17.22;35.18;180.02;849.28;180.00;878.89;869.40;80.24;0.54
11235;0.00;104.82;0.00;105.10;0.00;0.00;59.01;17.22;35.18;180.01;849.31;179.97;878.76;869.29;80.25;0.52
11240;0.00;105.00;0.00;105.04;0.00;0.00;59.04;17.25;35.18;180.00;849.65;179.95;878.93;869.39;80.25;0.53
11245;0.00;105.00;0.00;105.04;0.00;0.00;59.05;17.25;35.18;180.02;850.66;179.92;879.30;869.65;80.25;0.54
11250;0.00;105.17;0.00;104.88;0.00;0.00;58.98;17.23;35.18;180.04;850.88;179.92;879.82;870.07;80.25;0.57
11255;0.00;105.03;0.00;104.99;0.00;0.00;59.04;17.28;35.19;180.06;850.42;179.92;879.66;869.98;80.25;0.52
11260;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.19;35.18;180.04;849.84;179.94;879.24;869.70;80.25;0.55
11265;0.00;104.80;0.00;105.09;0.00;0.00;58.98;17.22;35.18;180.02;849.48;179.99;878.87;869.43;80.25;0.56
11270;0.00;104.99;0.00;105.01;0.00;0.00;59.03;17.19;35.18;180.00;849.87;180.02;878.97;869.43;80.25;0.52
11275;0.00;105.00;0.00;105.04;0.00;0.00;59.04;17.25;35.18;180.00;850.31;180.04;879.29;869.65;80.25;0.56
11280;0.00;105.19;0.00;104.92;0.00;0.00;58.98;17.22;35.19;180.02;850.62;180.07;879.54;869.81;80.25;0.52
11285;0.00;105.04;0.00;104.99;0.00;0.00;59.03;17.25;35.18;180.04;850.10;180.11;879.19;869.81;80.25;0.51
11290;0.00;105.02;0.00;104.99;0.00;0.00;59.03;17.25;35.19;180.06;849.31;180.12;878.81;869.35;80.25;0.53
11295;0.00;104.79;0.00;105.09;0.00;0.00;58.99;17.22;35.18;180.06;849.26;180.11;878.61;869.19;80.25;0.53
11300;0.00;104.99;0.00;105.02;0.00;0.00;59.03;17.23;35.19;180.03;850.02;180.11;878.74;869.25;80.25;0.53
11305;0.00;105.01;0.00;105.04;0.00;0.00;59.05;17.25;35.19;180.01;850.58;180.08;879.57;869.52;80.25;0.54
11310;0.00;105.22;0.00;104.91;0.00;0.00;58.98;17.22;35.19;179.99;850.90;180.06;879.78;870.00;80.25;0.50
11315;0.00;105.03;0.00;105.00;0.00;0.00;59.02;17.22;35.19;180.00;850.45;180.04;879.65;869.95;80.25;0.52
11320;0.00;105.02;0.00;105.00;0.00;0.00;59.02;17.23;35.19;180.02;849.29;180.01;879.32;869.73;80.25;0.55
11325;0.00;104.77;0.00;105.10;0.00;0.00;58.98;17.20;35.19;180.03;849.45;179.96;878.84;869.39;80.25;0.57
11330;0.00;105.02;0.00;105.01;0.00;0.00;59.02;17.22;35.19;180.04;849.84;179.95;879.03;869.49;80.24;0.54
11335;0.00;104.98;0.00;105.05;0.00;0.00;59.07;17.25;35.20;180.03;850.32;179.93;879.37;869.73;80.24;0.55
11340;0.00;105.22;0.00;104.92;0.00;0.00;59.01;17.20;35.20;180.02;850.75;179.93;879.66;869.92;80.24;0.54
11345;0.00;105.07;0.00;105.01;0.00;0.00;59.02;17.25;35.20;180.01;850.25;179.94;879.31;869.72;80.24;0.51
11350;0.00;105.02;0.00;105.00;0.00;0.00;59.03;17.25;35.20;179.99;849.49;179.96;878.85;869.40;80.23;0.56
11355;0.00;104.86;0.00;105.07;0.00;0.00;59.01;17.19;35.20;179.98;849.29;179.99;878.55;869.15;80.23;0.53
11360;0.00;104.97;0.00;105.03;0.00;0.00;59.02;17.23;35.20;179.99;849.98;180.05;878.55;869.09;80.23;0.53
11365;0.00;104.99;0.00;105.04;0.00;0.00;59.04;17.23;35.20;180.00;850.45;180.08;879.16;869.50;80.23;0.54
11370;0.00;105.24;0.00;104.89;0.00;0.00;58.98;17.23;35.21;180.02;850.89;180.11;879.36;869.66;80.23;0.50
11375;0.00;105.03;0.00;104.99;0.00;0.00;59.02;17.22;35.21;180.04;850.44;180.13;879.29;869.62;80.23;0.51
11380;0.00;105.02;0.00;105.01;0.00;0.00;59.05;17.20;35.21;180.04;849.21;180.15;878.99;869.44;80.23;0.55
11385;0.00;104.83;0.00;105.10;0.00;0.00;58.99;17.22;35.21;180.03;849.35;180.14;878.59;869.16;80.23;0.57
11390;0.00;105.01;0.00;105.00;0.00;0.00;59.02;17.25;35.22;180.01;849.71;180.13;878.86;869.30;80.23;0.53
11395;0.00;105.02;0.00;105.04;0.00;0.00;59.04;17.23;35.22;179.98;850.20;180.11;879.28;869.60;80.23;0.55
11400;0.00;105.27;0.00;104.89;0.00;0.00;58.98;17.19;35.22;179.98;850.78;180.05;879.77;869.89;80.23;0.56
11405;0.00;105.02;0.00;105.01;0.00;0.00;59.06;17.25;35.22;179.99;850.30;180.01;879.54;869.88;80.23;0.50
11410;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.25;35.22;180.00;849.67;179.98;879.15;869.61;80.23;0.56
11415;0.00;104.81;0.00;105.08;0.00;0.00;59.00;17.25;35.22;180.01;849.57;179.97;878.82;869.39;80.23;0.54
11420;0.00;104.98;0.00;105.02;0.00;0.00;59.01;17.23;35.22;180.01;849.98;179.93;879.00;869.32;80.23;0.53
11425;0.00;105.00;0.00;105.03;0.00;0.00;59.05;17.27;35.23;180.01;850.46;179.93;879.29;869.63;80.23;0.54
11430;0.00;105.18;0.00;104.88;0.00;0.00;58.99;17.25;35.23;180.02;850.96;179.93;879.43;869.72;80.23;0.51
11435;0.00;105.05;0.00;104.99;0.00;0.00;59.02;17.22;35.23;180.03;849.98;179.95;879.28;869.63;80.23;0.51
11440;0.00;105.02;0.00;105.00;0.00;0.00;59.05;17.25;35.23;180.03;849.21;179.99;878.50;869.39;80.23;0.54
11445;0.00;104.80;0.00;105.09;0.00;0.00;59.01;17.20;35.23;180.02;849.28;180.02;878.37;868.98;80.23;0.52
11450;0.00;104.98;0.00;105.01;0.00;0.00;59.02;17.22;35.23;179.98;849.60;180.05;878.58;869.08;80.23;0.53
11455;0.00;105.00;0.00;105.03;0.00;0.00;59.03;17.27;35.23;179.98;850.67;180.08;878.97;869.35;80.23;0.54
11460;0.00;105.19;0.00;104.92;0.00;0.00;58.99;17.22;35.23;179.98;850.77;180.12;879.58;869.80;80.23;0.57
11465;0.00;105.04;0.00;105.00;0.00;0.00;59.03;17.22;35.23;179.99;850.30;180.12;879.42;869.74;80.23;0.52
11470;0.00;105.02;0.00;105.01;0.00;0.00;59.03;17.22;35.24;180.02;849.69;180.12;879.09;869.55;80.23;0.56
11475;0.00;104.81;0.00;105.11;0.00;0.00;59.01;17.19;35.24;180.04;849.49;180.10;878.83;869.37;80.23;0.55
11480;0.00;104.97;0.00;105.01;0.00;0.00;59.02;17.25;35.24;180.05;849.92;180.07;879.10;869.50;80.23;0.52
11485;0.00;104.99;0.00;105.04;0.00;0.00;59.05;17.23;35.25;180.04;850.41;180.04;879.43;869.73;80.23;0.56
11490;0.00;105.18;0.00;104.92;0.00;0.00;58.97;17.22;35.25;180.00;850.99;180.01;879.63;869.90;80.23;0.52
11495;0.00;105.03;0.00;104.99;0.00;0.00;59.05;17.27;35.24;179.97;850.12;179.94;879.52;869.83;80.23;0.51
11500;0.00;105.01;0.00;105.01;0.00;0.00;59.03;17.22;35.25;179.96;849.33;179.92;878.69;869.25;80.23;0.54
11505;0.00;104.79;0.00;105.11;0.00;0.00;58.99;17.23;35.25;179.97;849.30;179.89;878.46;869.05;80.23;0.52
11510;0.00;105.01;0.00;105.03;0.00;0.00;59.02;17.20;35.25;180.02;849.61;179.88;878.53;869.07;80.23;0.53
11515;0.00;105.00;0.00;105.05;0.00;0.00;59.06;17.23;35.25;180.04;850.62;179.90;879.23;869.25;80.23;0.54
