Dauer (s);MFC-1 (mln/min);MFC-2 (mln/min);MFC-3 (mln/min);MFC-4 (mln/min);MFC-5 (mln/min);MFC-6 (mln/min);MFC-7 (mln/min);MFC-8 (mln/min);TIC-1 (°C);TIC-2 (°C);TIC-3 (°C);TIC-4 (°C);TIR-1 (°C);TIR-2 (°C);HIR-1 (°C);PIR-1 (bar)
930;0.00;104.99;0.00;104.98;0.00;0.00;58.98;17.20;32.23;180.04;459.80;179.51;509.60;496.97;80.49;0.09
935;0.00;105.00;0.00;104.99;0.00;0.00;58.99;17.22;32.24;180.05;461.23;179.52;518.79;505.84;80.49;0.07
940;0.00;105.03;0.00;104.91;0.00;0.00;59.01;17.25;32.23;180.06;462.34;179.55;521.93;509.20;80.49;0.06
945;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.22;32.25;180.08;464.97;179.60;524.11;511.62;80.49;0.06
950;0.00;105.00;0.00;104.99;0.00;0.00;59.02;17.20;32.24;180.07;466.21;179.72;526.21;513.31;80.49;0.08
955;0.00;104.95;0.00;105.01;0.00;0.00;59.01;17.20;32.24;180.07;467.87;179.79;526.46;514.93;80.49;0.08
960;0.00;104.99;0.00;104.97;0.00;0.00;58.98;17.22;32.26;180.06;469.68;179.85;526.33;515.11;80.49;0.09
965;0.00;105.00;0.00;104.99;0.00;0.00;59.02;17.22;32.25;180.06;472.68;179.90;525.91;514.97;80.49;0.07
970;0.00;105.03;0.00;104.94;0.00;0.00;58.99;17.23;32.26;180.05;473.58;179.96;524.43;514.04;80.49;0.07
975;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.22;32.27;180.03;474.51;179.96;523.49;513.34;80.49;0.07
980;0.00;104.98;0.00;104.99;0.00;0.00;59.01;17.20;32.27;180.03;475.28;179.94;522.44;512.51;80.49;0.08
985;0.00;104.94;0.00;105.03;0.00;0.00;58.99;17.20;32.27;180.04;477.36;179.86;521.32;511.61;80.49;0.09
990;0.00;105.01;0.00;104.96;0.00;0.00;58.96;17.20;32.28;180.05;478.60;179.80;518.89;509.60;80.49;0.09
995;0.00;105.00;0.00;104.98;0.00;0.00;58.99;17.17;32.28;180.07;479.52;179.74;517.63;508.51;80.49;0.07
1000;0.00;105.06;0.00;104.93;0.00;0.00;59.00;17.20;32.29;180.10;479.88;179.68;516.36;507.41;80.49;0.06
1005;0.00;105.03;0.00;104.99;0.00;0.00;59.01;17.23;32.29;180.09;480.02;179.57;513.73;506.28;80.49;0.06
1010;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.22;32.29;180.08;480.17;179.54;512.42;503.95;80.49;0.08
1015;0.00;104.93;0.00;105.01;0.00;0.00;59.02;17.19;32.30;180.05;480.71;179.52;511.10;502.78;80.49;0.09
1020;0.00;105.01;0.00;104.99;0.00;0.00;58.99;17.22;32.30;180.02;482.09;179.53;509.75;501.58;80.49;0.09
1025;0.00;105.00;0.00;104.99;0.00;0.00;58.98;17.20;32.31;180.02;482.05;179.58;507.12;499.23;80.49;0.08
1030;0.00;105.03;0.00;104.92;0.00;0.00;59.01;17.23;32.31;180.03;481.58;179.63;505.82;498.05;80.49;0.06
1035;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.22;32.32;180.08;481.20;179.68;504.52;496.84;80.49;0.07
1040;0.00;105.02;0.00;104.99;0.00;0.00;59.03;17.20;32.32;180.10;480.76;179.79;503.22;495.67;80.49;0.08
1045;0.00;104.97;0.00;105.02;0.00;0.00;59.01;17.22;32.33;180.10;481.04;179.84;500.63;493.31;80.49;0.09
1050;0.00;105.00;0.00;104.97;0.00;0.00;58.98;17.22;32.33;180.08;481.43;179.89;499.36;492.16;80.49;0.09
1055;0.00;104.99;0.00;104.99;0.00;0.00;58.98;17.20;32.34;180.06;481.57;179.91;497.82;490.68;80.49;0.07
1060;0.00;105.02;0.00;104.92;0.00;0.00;58.99;17.22;32.34;180.02;480.62;179.92;496.49;489.51;80.49;0.06
1065;0.00;105.01;0.00;105.00;0.00;0.00;59.02;17.23;32.34;180.02;479.24;179.89;494.22;487.46;80.49;0.06
1070;0.00;104.99;0.00;105.00;0.00;0.00;59.04;17.22;32.34;180.03;478.76;179.85;493.01;486.33;80.49;0.09
1075;0.00;104.94;0.00;105.01;0.00;0.00;58.99;17.25;32.35;180.07;478.68;179.81;491.86;485.25;80.49;0.09
1080;0.00;105.00;0.00;104.96;0.00;0.00;58.98;17.19;32.35;180.08;479.01;179.71;490.22;484.30;80.49;0.09
1085;0.00;105.00;0.00;104.99;0.00;0.00;59.00;17.20;32.35;180.10;478.52;179.65;489.87;483.12;80.49;0.08
1090;0.00;105.03;0.00;104.91;0.00;0.00;59.00;17.23;32.35;180.10;477.56;179.61;489.92;483.00;80.49;0.06
1095;0.00;105.03;0.00;105.00;0.00;0.00;59.02;17.19;32.36;180.05;476.25;179.57;490.47;483.30;80.49;0.06
1100;0.00;105.00;0.00;105.01;0.00;0.00;59.00;17.20;32.37;180.04;476.10;179.53;494.08;484.21;80.49;0.08
1105;0.00;104.94;0.00;105.02;0.00;0.00;58.98;17.23;32.37;180.03;476.51;179.54;497.44;488.52;80.49;0.09
1110;0.00;105.01;0.00;104.98;0.00;0.00;58.99;17.20;32.38;180.06;477.20;179.57;501.73;492.09;80.49;0.09
1115;0.00;105.01;0.00;104.98;0.00;0.00;59.01;17.20;32.39;180.07;478.00;179.65;506.87;496.28;80.49;0.07
1120;0.00;105.05;0.00;104.91;0.00;0.00;58.99;17.22;32.37;180.07;478.08;179.71;517.91;506.03;80.49;0.07
1125;0.00;105.01;0.00;105.00;0.00;0.00;59.02;17.23;32.38;180.07;478.56;179.77;523.71;511.10;80.49;0.07
1130;0.00;105.00;0.00;105.00;0.00;0.00;59.01;17.20;32.39;180.06;479.25;179.82;529.34;516.32;80.49;0.08
1135;0.00;104.97;0.00;105.02;0.00;0.00;58.99;17.20;32.39;180.05;482.31;179.90;535.00;521.37;80.49;0.09
1140;0.00;105.00;0.00;104.98;0.00;0.00;59.01;17.19;32.39;180.05;484.27;179.92;544.71;530.63;80.49;0.09
1145;0.00;105.00;0.00;104.98;0.00;0.00;58.99;17.22;32.39;180.06;485.98;179.93;548.31;534.36;80.49;0.07
1150;0.00;105.04;0.00;104.89;0.00;0.00;59.01;17.20;32.40;180.04;488.42;179.91;550.95;537.15;80.49;0.07
1155;0.00;105.00;0.00;104.99;0.00;0.00;59.02;17.23;32.41;180.04;489.74;179.84;553.50;539.10;80.49;0.07
1160;0.00;104.99;0.00;105.00;0.00;0.00;59.02;17.22;32.41;180.04;490.90;179.79;553.79;541.03;80.49;0.08
1165;0.00;104.93;0.00;105.03;0.00;0.00;59.00;17.20;32.41;180.05;492.58;179.74;553.64;541.23;80.49;0.09
1170;0.00;105.00;0.00;104.99;0.00;0.00;58.99;17.20;32.41;180.07;496.48;179.68;553.13;541.07;80.49;0.09
1175;0.00;105.00;0.00;104.99;0.00;0.00;59.00;17.22;32.42;180.07;497.71;179.57;551.39;539.96;80.49;0.08
1180;0.00;105.04;0.00;104.91;0.00;0.00;58.99;17.22;32.42;180.06;498.42;179.54;550.29;539.12;80.49;0.07
1185;0.00;105.02;0.00;105.00;0.00;0.00;59.02;17.23;32.43;180.07;499.07;179.52;549.08;538.17;80.49;0.07
1190;0.00;105.01;0.00;105.00;0.00;0.00;58.99;17.20;32.43;180.06;500.30;179.54;547.76;537.10;80.49;0.09
1195;0.00;104.93;0.00;105.01;0.00;0.00;59.01;17.22;32.43;180.07;501.48;179.57;544.95;534.79;80.49;0.09
1200;0.00;105.00;0.00;104.97;0.00;0.00;58.98;17.23;32.44;180.07;502.79;179.62;543.52;533.53;80.49;0.09
1205;0.00;105.00;0.00;105.00;0.00;0.00;58.98;17.20;32.45;180.07;503.79;179.67;542.06;532.27;80.49;0.08
1210;0.00;105.05;0.00;104.91;0.00;0.00;58.99;17.22;32.45;180.06;503.50;179.78;540.54;530.95;80.49;0.07
1215;0.00;105.03;0.00;105.00;0.00;0.00;59.02;17.20;32.45;180.05;503.35;179.83;537.57;528.30;80.49;0.07
1220;0.00;105.00;0.00;105.01;0.00;0.00;58.99;17.22;32.45;180.05;503.19;179.88;536.04;526.97;80.49;0.09
1225;0.00;104.96;0.00;105.03;0.00;0.00;58.98;17.19;32.46;180.04;504.30;179.90;534.55;525.65;80.49;0.09
1230;0.00;105.01;0.00;104.98;0.00;0.00;58.99;17.19;32.46;180.04;505.03;179.91;531.55;524.28;80.49;0.09
1235;0.00;104.99;0.00;105.00;0.00;0.00;58.99;17.22;32.47;180.05;504.98;179.89;530.08;521.59;80.49;0.09
1240;0.00;105.06;0.00;104.89;0.00;0.00;58.99;17.22;32.46;180.06;504.14;179.86;528.62;520.27;80.49;0.07
1245;0.00;105.02;0.00;105.00;0.00;0.00;59.02;17.22;32.47;180.05;502.69;179.82;527.13;518.95;80.49;0.07
1250;0.00;105.00;0.00;105.01;0.00;0.00;59.02;17.25;32.47;180.04;502.34;179.70;524.23;516.31;80.49;0.09
1255;0.00;104.95;0.00;105.02;0.00;0.00;59.02;17.23;32.48;180.04;502.56;179.65;522.81;514.99;80.49;0.09
1260;0.00;105.01;0.00;104.99;0.00;0.00;58.99;17.20;32.48;180.04;502.98;179.60;521.37;513.67;80.49;0.09
1265;0.00;104.99;0.00;104.99;0.00;0.00;59.00;17.20;32.48;180.04;502.24;179.53;519.98;512.39;80.49;0.08
1270;0.00;105.04;0.00;104.89;0.00;0.00;59.00;17.20;32.49;180.05;501.11;179.52;517.33;509.94;80.49;0.07
1275;0.00;105.01;0.00;105.00;0.00;0.00;59.03;17.23;32.49;180.05;500.18;179.52;516.51;509.06;80.49;0.07
1280;0.00;104.99;0.00;105.01;0.00;0.00;59.00;17.23;32.49;180.05;499.44;179.54;516.55;508.83;80.49;0.09
1285;0.00;104.92;0.00;105.04;0.00;0.00;58.98;17.22;32.49;180.05;499.93;179.61;517.78;509.51;80.49;0.09
1290;0.00;104.99;0.00;104.97;0.00;0.00;58.99;17.17;32.50;180.06;500.66;179.67;523.92;514.10;80.49;0.09
1295;0.00;105.01;0.00;104.99;0.00;0.00;58.98;17.20;32.50;180.07;500.97;179.73;528.39;517.84;80.49;0.08
1300;0.00;105.04;0.00;104.92;0.00;0.00;59.00;17.20;32.50;180.09;500.35;179.78;533.63;522.15;80.49;0.07
1305;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.22;32.52;180.07;500.63;179.89;545.30;527.07;80.49;0.07
1310;0.00;105.02;0.00;105.01;0.00;0.00;59.02;17.22;32.52;180.06;501.36;179.92;551.55;537.94;80.49;0.08
1315;0.00;104.92;0.00;105.02;0.00;0.00;58.99;17.22;32.51;180.05;503.01;179.94;558.19;543.70;80.49;0.09
1320;0.00;105.01;0.00;104.98;0.00;0.00;59.02;17.20;32.52;180.04;507.31;179.95;564.63;549.67;80.49;0.10
1325;0.00;104.99;0.00;105.00;0.00;0.00;58.99;17.23;32.53;180.04;508.83;179.89;575.76;555.33;80.49;0.08
1330;0.00;105.04;0.00;104.92;0.00;0.00;58.99;17.22;32.53;180.03;509.88;179.85;579.51;564.08;80.49;0.07
1335;0.00;105.02;0.00;104.99;0.00;0.00;59.02;17.20;32.54;180.03;511.16;179.80;582.09;567.00;80.49;0.08
1340;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.22;32.54;180.04;513.99;179.74;583.58;568.89;80.49;0.09
1345;0.00;104.95;0.00;105.04;0.00;0.00;59.01;17.19;32.54;180.05;516.20;179.63;584.35;570.52;80.49;0.10
1350;0.00;105.00;0.00;104.97;0.00;0.00;58.98;17.20;32.53;180.05;518.46;179.58;583.97;570.54;80.49;0.10
1355;0.00;105.01;0.00;104.99;0.00;0.00;58.99;17.23;32.55;180.04;520.64;179.55;583.24;570.20;80.49;0.08
1360;0.00;105.04;0.00;104.91;0.00;0.00;59.00;17.20;32.55;180.05;522.40;179.52;582.25;569.55;80.49;0.08
1365;0.00;105.03;0.00;105.01;0.00;0.00;59.02;17.22;32.55;180.05;523.12;179.53;579.67;567.66;80.49;0.07
1370;0.00;104.99;0.00;105.00;0.00;0.00;59.02;17.20;32.55;180.06;523.64;179.56;578.22;566.48;80.50;0.10
1375;0.00;104.94;0.00;105.04;0.00;0.00;59.01;17.20;32.56;180.05;524.78;179.60;576.67;565.24;80.49;0.10
1380;0.00;104.99;0.00;104.99;0.00;0.00;58.98;17.22;32.56;180.04;527.92;179.71;575.09;563.88;80.49;0.10
1385;0.00;105.01;0.00;104.99;0.00;0.00;58.98;17.22;32.57;180.03;528.53;179.77;571.77;561.05;80.49;0.09
1390;0.00;105.04;0.00;104.89;0.00;0.00;59.00;17.22;32.57;180.03;528.22;179.82;570.05;559.56;80.49;0.07
1395;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.22;32.57;180.04;527.56;179.87;568.37;558.09;80.49;0.08
1400;0.00;104.99;0.00;104.99;0.00;0.00;59.01;17.19;32.57;180.04;527.58;179.93;564.96;556.56;80.49;0.09
1405;0.00;104.93;0.00;105.03;0.00;0.00;59.01;17.19;32.58;180.04;528.33;179.93;563.22;553.52;80.49;0.10
1410;0.00;105.00;0.00;104.98;0.00;0.00;58.99;17.20;32.59;180.04;529.23;179.92;561.55;551.99;80.49;0.10
1415;0.00;105.03;0.00;104.98;0.00;0.00;58.98;17.19;32.58;180.04;529.15;179.89;559.83;550.48;80.49;0.09
1420;0.00;105.04;0.00;104.92;0.00;0.00;59.01;17.20;32.59;180.04;528.00;179.80;556.48;548.94;80.49;0.08
1425;0.00;105.02;0.00;105.00;0.00;0.00;59.02;17.23;32.59;180.03;527.18;179.75;554.84;545.93;80.49;0.08
1430;0.00;104.99;0.00;105.00;0.00;0.00;59.02;17.20;32.60;180.05;526.34;179.70;553.21;544.46;80.49;0.10
1435;0.00;104.94;0.00;105.04;0.00;0.00;59.00;17.20;32.60;180.06;526.79;179.59;551.60;542.99;80.49;0.10
1440;0.00;105.00;0.00;104.99;0.00;0.00;58.98;17.20;32.60;180.06;527.34;179.56;549.02;540.50;80.49;0.10
1445;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.22;32.60;180.06;527.10;179.53;548.08;539.54;80.49;0.08
1450;0.00;105.04;0.00;104.92;0.00;0.00;58.99;17.22;32.61;180.04;525.71;179.53;547.40;538.84;80.49;0.07
1455;0.00;105.02;0.00;105.00;0.00;0.00;59.01;17.20;32.61;180.03;523.62;179.56;547.16;538.49;80.49;0.08
1460;0.00;104.99;0.00;104.99;0.00;0.00;59.01;17.22;32.61;180.03;523.20;179.60;549.50;539.92;80.49;0.09
1465;0.00;104.92;0.00;105.03;0.00;0.00;59.01;17.20;32.62;180.03;523.82;179.65;552.37;542.15;80.49;0.09
1470;0.00;104.99;0.00;104.97;0.00;0.00;58.99;17.20;32.62;180.04;526.04;179.69;556.36;545.35;80.49;0.10
1475;0.00;105.00;0.00;104.99;0.00;0.00;58.99;17.22;32.63;180.06;526.09;179.81;566.38;549.24;80.49;0.09
1480;0.00;105.04;0.00;104.91;0.00;0.00;59.01;17.22;32.62;180.06;525.80;179.86;572.10;558.69;80.49;0.08
1485;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.20;32.64;180.06;526.09;179.89;577.92;563.99;80.49;0.08
1490;0.00;105.00;0.00;105.01;0.00;0.00;59.02;17.22;32.63;180.05;528.15;179.91;584.13;569.39;80.49;0.09
1495;0.00;104.97;0.00;105.04;0.00;0.00;59.02;17.23;32.64;180.05;530.59;179.91;596.70;575.13;80.49;0.10
1500;0.00;104.99;0.00;104.98;0.00;0.00;58.99;17.20;32.64;180.05;533.31;179.89;602.35;586.11;80.49;0.10
1505;0.00;105.01;0.00;104.97;0.00;0.00;58.98;17.23;32.65;180.05;535.67;179.85;607.10;590.66;80.49;0.09
1510;0.00;105.04;0.00;104.92;0.00;0.00;58.99;17.20;32.64;180.03;537.78;179.81;610.43;594.29;80.50;0.08
1515;0.00;105.00;0.00;104.99;0.00;0.00;59.02;17.20;32.64;180.03;539.08;179.71;613.67;598.36;80.49;0.08
1520;0.00;105.00;0.00;105.01;0.00;0.00;59.02;17.22;32.65;180.03;540.31;179.66;613.99;599.15;80.49;0.10
1525;0.00;104.96;0.00;105.04;0.00;0.00;59.01;17.20;32.66;180.04;542.33;179.62;613.72;599.32;80.49;0.10
1530;0.00;104.99;0.00;104.99;0.00;0.00;58.99;17.20;32.66;180.05;547.16;179.57;612.98;599.02;80.49;0.10
1535;0.00;105.00;0.00;104.99;0.00;0.00;59.00;17.22;32.66;180.06;548.68;179.56;610.61;597.45;80.49;0.10
1540;0.00;105.08;0.00;104.91;0.00;0.00;58.98;17.22;32.66;180.06;549.08;179.57;609.15;596.30;80.49;0.08
1545;0.00;105.01;0.00;105.00;0.00;0.00;59.05;17.22;32.67;180.03;549.42;179.59;607.51;595.04;80.49;0.09
1550;0.00;105.01;0.00;105.00;0.00;0.00;59.01;17.23;32.67;180.03;550.20;179.66;605.82;593.62;80.49;0.10
1555;0.00;104.94;0.00;105.04;0.00;0.00;58.98;17.22;32.67;180.03;551.61;179.69;602.21;590.58;80.49;0.11
1560;0.00;105.00;0.00;105.00;0.00;0.00;59.01;17.20;32.67;180.04;553.22;179.74;600.32;588.95;80.49;0.11
1565;0.00;105.01;0.00;104.97;0.00;0.00;59.01;17.22;32.68;180.07;554.44;179.78;598.46;587.33;80.49;0.10
1570;0.00;105.04;0.00;104.92;0.00;0.00;58.98;17.20;32.68;180.08;553.16;179.85;596.54;585.65;80.49;0.09
1575;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.22;32.68;180.08;552.52;179.88;592.72;582.27;80.49;0.08
1580;0.00;104.99;0.00;105.01;0.00;0.00;59.01;17.22;32.69;180.08;551.87;179.89;590.85;580.56;80.49;0.10
1585;0.00;104.93;0.00;105.05;0.00;0.00;58.98;17.22;32.70;180.05;553.13;179.89;588.94;578.89;80.49;0.10
1590;0.00;104.98;0.00;104.99;0.00;0.00;59.00;17.22;32.70;180.02;554.00;179.84;585.20;577.18;80.49;0.10
1595;0.00;104.99;0.00;104.99;0.00;0.00;58.99;17.22;32.70;180.01;553.78;179.81;583.32;573.82;80.49;0.10
1600;0.00;105.03;0.00;104.91;0.00;0.00;59.02;17.23;32.71;180.02;552.24;179.77;581.51;572.13;80.49;0.08
1605;0.00;105.04;0.00;105.00;0.00;0.00;59.02;17.20;32.71;180.05;549.57;179.72;579.69;570.51;80.49;0.08
1610;0.00;105.02;0.00;105.00;0.00;0.00;59.01;17.20;32.71;180.07;548.99;179.63;577.00;568.99;80.49;0.10
1615;0.00;104.95;0.00;105.04;0.00;0.00;59.01;17.19;32.72;180.07;549.50;179.61;576.85;567.46;80.49;0.10
1620;0.00;105.01;0.00;104.98;0.00;0.00;59.02;17.20;32.73;180.07;550.44;179.58;577.88;567.96;80.49;0.11
1625;0.00;104.99;0.00;105.00;0.00;0.00;58.98;17.19;32.72;180.04;550.28;179.58;579.86;569.37;80.49;0.09
1630;0.00;105.03;0.00;104.89;0.00;0.00;59.00;17.22;32.72;180.04;549.06;179.61;585.78;574.19;80.49;0.09
1635;0.00;105.00;0.00;104.99;0.00;0.00;59.01;17.20;32.73;180.04;548.54;179.64;589.45;577.29;80.49;0.09
1640;0.00;105.01;0.00;105.00;0.00;0.00;59.01;17.22;32.73;180.07;548.32;179.68;593.87;581.04;80.49;0.10
1645;0.00;104.94;0.00;105.04;0.00;0.00;59.01;17.20;32.74;180.08;551.34;179.78;598.75;585.23;80.49;0.11
1650;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.22;32.74;180.08;553.66;179.82;609.98;595.08;80.50;0.10
1655;0.00;104.99;0.00;104.99;0.00;0.00;59.02;17.23;32.74;180.07;555.31;179.86;615.47;600.14;80.49;0.09
1660;0.00;105.05;0.00;104.92;0.00;0.00;58.98;17.19;32.75;180.04;555.61;179.89;620.48;604.70;80.49;0.08
1665;0.00;105.03;0.00;105.00;0.00;0.00;59.03;17.20;32.76;180.04;556.84;179.91;624.54;608.74;80.49;0.09
1670;0.00;104.99;0.00;105.01;0.00;0.00;59.01;17.22;32.75;180.06;557.97;179.90;630.01;614.51;80.49;0.10
1675;0.00;104.95;0.00;105.04;0.00;0.00;58.98;17.20;32.75;180.06;560.19;179.88;631.58;616.36;80.49;0.10
1680;0.00;105.00;0.00;104.99;0.00;0.00;58.99;17.20;32.76;180.04;562.81;179.85;632.47;617.55;80.49;0.11
1685;0.00;104.99;0.00;105.00;0.00;0.00;59.00;17.23;32.76;180.03;566.51;179.76;632.66;618.12;80.49;0.10
1690;0.00;105.05;0.00;104.92;0.00;0.00;58.99;17.22;32.77;180.02;566.76;179.72;631.47;617.73;80.49;0.10
1695;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.23;32.77;180.02;567.14;179.68;630.30;616.94;80.49;0.09
1700;0.00;105.02;0.00;105.00;0.00;0.00;59.01;17.22;32.77;180.05;567.38;179.64;628.91;615.91;80.49;0.11
1705;0.00;104.93;0.00;105.04;0.00;0.00;59.00;17.22;32.77;180.06;570.00;179.60;625.58;614.65;80.49;0.11
1710;0.00;105.01;0.00;104.99;0.00;0.00;59.01;17.22;32.78;180.06;571.60;179.60;623.78;611.73;80.49;0.11
1715;0.00;105.01;0.00;104.99;0.00;0.00;58.99;17.19;32.78;180.05;572.77;179.61;621.87;610.15;80.49;0.10
1720;0.00;105.06;0.00;104.91;0.00;0.00;58.99;17.19;32.78;180.03;571.69;179.63;619.96;608.46;80.49;0.09
1725;0.00;105.00;0.00;104.99;0.00;0.00;59.01;17.22;32.78;180.02;571.12;179.70;616.01;606.77;80.49;0.09
1730;0.00;105.01;0.00;105.00;0.00;0.00;58.99;17.20;32.79;180.02;570.60;179.74;613.99;603.22;80.49;0.10
1735;0.00;104.96;0.00;105.03;0.00;0.00;59.01;17.22;32.79;180.02;571.19;179.78;612.02;601.47;80.49;0.11
1740;0.00;105.01;0.00;104.99;0.00;0.00;59.00;17.20;32.79;180.05;573.11;179.81;610.01;599.66;80.50;0.11
1745;0.00;105.01;0.00;104.98;0.00;0.00;59.01;17.23;32.80;180.06;572.74;179.87;606.05;597.91;80.50;0.11
1750;0.00;105.06;0.00;104.91;0.00;0.00;59.00;17.23;32.80;180.06;571.22;179.90;604.07;594.31;80.49;0.09
1755;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.25;32.81;180.05;569.78;179.91;602.26;592.67;80.49;0.09
1760;0.00;104.99;0.00;104.99;0.00;0.00;58.99;17.20;32.80;180.05;568.22;179.90;600.91;591.34;80.49;0.11
1765;0.00;104.95;0.00;105.04;0.00;0.00;59.01;17.22;32.81;180.04;569.10;179.85;601.57;591.26;80.49;0.11
1770;0.00;105.01;0.00;105.00;0.00;0.00;59.01;17.22;32.81;180.04;570.31;179.81;603.90;592.83;80.49;0.11
1775;0.00;104.99;0.00;104.99;0.00;0.00;59.01;17.19;32.81;180.05;571.10;179.77;607.16;595.41;80.49;0.10
1780;0.00;105.03;0.00;104.87;0.00;0.00;58.99;17.20;32.81;180.05;569.27;179.69;611.14;598.62;80.49;0.09
1785;0.00;105.02;0.00;104.98;0.00;0.00;59.04;17.23;32.81;180.05;569.00;179.66;620.30;606.52;80.48;0.09
1790;0.00;105.02;0.00;104.99;0.00;0.00;59.01;17.23;32.82;180.06;569.14;179.63;625.43;611.11;80.48;0.11
1795;0.00;104.94;0.00;105.04;0.00;0.00;58.99;17.20;32.83;180.05;570.70;179.62;631.02;615.93;80.48;0.11
1800;0.00;105.01;0.00;104.99;0.00;0.00;59.01;17.19;32.83;180.04;575.48;179.63;636.71;621.14;80.48;0.11
1805;0.00;105.03;0.00;104.99;0.00;0.00;58.99;17.20;32.83;180.03;577.44;179.65;647.69;631.14;80.48;0.11
1810;0.00;105.05;0.00;104.91;0.00;0.00;58.99;17.22;32.84;180.03;578.15;179.69;651.84;635.22;80.48;0.09
1815;0.00;105.01;0.00;105.01;0.00;0.00;59.02;17.22;32.84;180.03;579.83;179.72;654.76;638.38;80.48;0.09
1820;0.00;105.00;0.00;104.99;0.00;0.00;59.02;17.20;32.83;180.04;581.29;179.82;657.06;640.46;80.48;0.11
1825;0.00;104.93;0.00;105.05;0.00;0.00;59.01;17.22;32.84;180.05;583.75;179.86;656.93;641.91;80.48;0.11
1830;0.00;105.00;0.00;104.98;0.00;0.00;59.02;17.17;32.84;180.05;586.62;179.90;656.22;641.68;80.49;0.12
1835;0.00;105.00;0.00;104.99;0.00;0.00;58.98;17.22;32.85;180.04;589.79;179.92;655.11;640.99;80.48;0.11
1840;0.00;105.05;0.00;104.92;0.00;0.00;58.98;17.19;32.85;180.04;589.49;179.93;651.97;639.98;80.48;0.10
1845;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.23;32.85;180.05;589.52;179.92;650.17;637.20;80.48;0.10
1850;0.00;105.00;0.00;104.99;0.00;0.00;59.02;17.23;32.86;180.06;589.42;179.89;648.20;635.58;80.48;0.11
1855;0.00;104.93;0.00;105.06;0.00;0.00;59.01;17.19;32.87;180.07;592.48;179.86;646.20;633.89;80.48;0.12
1860;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.20;32.87;180.06;594.24;179.77;641.96;630.22;80.48;0.11
1865;0.00;104.99;0.00;104.97;0.00;0.00;59.02;17.23;32.87;180.05;594.73;179.73;639.84;628.38;80.48;0.11
1870;0.00;105.04;0.00;104.92;0.00;0.00;58.98;17.20;32.87;180.03;593.20;179.69;637.66;626.45;80.48;0.10
1875;0.00;105.01;0.00;104.99;0.00;0.00;59.02;17.23;32.87;180.03;590.65;179.62;635.48;624.56;80.48;0.10
1880;0.00;105.00;0.00;105.00;0.00;0.00;59.04;17.19;32.87;180.04;590.16;179.61;631.29;620.71;80.49;0.11
1885;0.00;104.92;0.00;105.05;0.00;0.00;59.01;17.19;32.88;180.05;591.12;179.61;629.38;618.99;80.48;0.11
1890;0.00;104.99;0.00;104.98;0.00;0.00;59.02;17.20;32.88;180.05;592.34;179.62;627.81;617.46;80.48;0.12
1895;0.00;105.01;0.00;104.98;0.00;0.00;58.98;17.20;32.88;180.05;591.78;179.68;626.54;616.20;80.48;0.11
1900;0.00;105.05;0.00;104.91;0.00;0.00;58.99;17.22;32.88;180.04;589.52;179.72;624.22;614.03;80.48;0.10
1905;0.00;105.02;0.00;105.00;0.00;0.00;59.03;17.25;32.89;180.05;588.05;179.77;623.77;613.48;80.48;0.10
1910;0.00;105.01;0.00;104.99;0.00;0.00;59.01;17.22;32.90;180.06;586.92;179.81;624.48;613.76;80.48;0.11
1915;0.00;104.96;0.00;105.03;0.00;0.00;59.01;17.20;32.89;180.07;589.20;179.91;626.43;615.13;80.48;0.12
1920;0.00;105.00;0.00;104.98;0.00;0.00;59.00;17.22;32.90;180.07;590.93;179.93;633.58;620.73;80.48;0.11
1925;0.00;105.00;0.00;104.99;0.00;0.00;58.99;17.25;32.91;180.07;591.98;179.95;638.13;624.64;80.49;0.11
1930;0.00;105.06;0.00;104.91;0.00;0.00;59.01;17.20;32.90;180.04;591.01;179.95;643.18;629.02;80.48;0.10
1935;0.00;105.00;0.00;105.00;0.00;0.00;59.02;17.22;32.91;180.03;590.74;179.91;653.87;633.71;80.48;0.10
1940;0.00;105.00;0.00;104.99;0.00;0.00;58.99;17.20;32.92;180.02;591.87;179.87;659.58;643.67;80.48;0.11
1945;0.00;104.95;0.00;105.03;0.00;0.00;59.02;17.20;32.92;180.02;594.68;179.83;665.28;648.96;80.48;0.11
1950;0.00;104.97;0.00;105.01;0.00;0.00;59.00;17.22;32.92;180.05;601.69;179.78;670.89;653.96;80.48;0.12
1955;0.00;104.98;0.00;105.00;0.00;0.00;58.99;17.20;32.92;180.07;603.15;179.70;679.03;658.52;80.48;0.12
